Source,Target,Type,Weight
18,4520,Directed,2
18,4521,Directed,2
18,4522,Directed,2
18,4494,Directed,2
18,4523,Directed,2
18,4524,Directed,2
18,4525,Directed,2
127,4559,Directed,2
18,4560,Directed,2
18,4561,Directed,2
18,4562,Directed,2
18,4565,Directed,2
18,4575,Directed,2
18,4576,Directed,2
18,4577,Directed,2
18,4578,Directed,2
18,4579,Directed,2
18,4580,Directed,2
18,4581,Directed,2
18,4582,Directed,2
18,4583,Directed,2
18,4593,Directed,2
93,4604,Directed,2
93,4426,Directed,2
18,4613,Directed,2
18,4614,Directed,2
18,4623,Directed,2
18,4644,Directed,2
127,4645,Directed,2
127,4646,Directed,2
127,4647,Directed,3
127,4648,Directed,2
18,4676,Directed,2
127,4706,Directed,2
93,4714,Directed,2
93,4715,Directed,2
18,4719,Directed,2
18,4720,Directed,2
93,4724,Directed,2
93,4725,Directed,2
93,4726,Directed,2
93,4727,Directed,2
93,4728,Directed,2
93,4729,Directed,2
93,4730,Directed,2
93,4731,Directed,2
93,4732,Directed,2
93,4750,Directed,2
93,4751,Directed,2
127,4750,Directed,2
127,4751,Directed,2
18,4780,Directed,2
93,4791,Directed,2
93,4792,Directed,2
93,4793,Directed,2
93,4794,Directed,3
93,4795,Directed,3
93,4796,Directed,3
93,4797,Directed,3
93,4798,Directed,2
127,4801,Directed,2
18,4802,Directed,2
18,4803,Directed,2
18,4805,Directed,2
18,4806,Directed,2
18,4807,Directed,2
127,4817,Directed,2
93,4831,Directed,2
127,4831,Directed,2
18,3163,Directed,2
18,4850,Directed,2
127,4885,Directed,2
127,4886,Directed,2
127,4887,Directed,2
127,4888,Directed,2
127,4426,Directed,2
18,4895,Directed,2
18,4900,Directed,2
18,4901,Directed,2
18,4903,Directed,2
18,4922,Directed,2
18,4923,Directed,2
18,4924,Directed,2
18,4925,Directed,2
18,4926,Directed,2
18,4927,Directed,2
18,4928,Directed,2
18,4929,Directed,2
93,4986,Directed,2
18,5026,Directed,3
127,5027,Directed,2
127,5028,Directed,2
127,5029,Directed,2
18,5048,Directed,3
18,5049,Directed,3
93,5054,Directed,2
127,5084,Directed,2
18,4113,Directed,2
18,2998,Directed,2
18,2999,Directed,2
93,5095,Directed,2
18,3014,Directed,2
18,5121,Directed,2
18,5122,Directed,2
18,5123,Directed,2
18,5131,Directed,2
93,5168,Directed,2
127,5168,Directed,2
127,5171,Directed,2
