Source,Target,Type,Weight
48,389,Directed,3
48,390,Directed,2
48,391,Directed,2
48,392,Directed,2
48,409,Directed,2
48,410,Directed,2
48,411,Directed,2
48,412,Directed,2
343,638,Directed,2
343,639,Directed,2
343,640,Directed,2
343,641,Directed,2
343,642,Directed,2
379,667,Directed,2
379,668,Directed,2
379,670,Directed,2
379,671,Directed,2
411,693,Directed,2
429,705,Directed,2
429,706,Directed,3
429,380,Directed,3
429,707,Directed,2
429,708,Directed,2
429,709,Directed,2
429,772,Directed,2
429,773,Directed,2
536,535,Directed,2
48,880,Directed,2
48,881,Directed,2
48,882,Directed,3
48,883,Directed,2
48,884,Directed,2
636,891,Directed,2
636,892,Directed,2
636,893,Directed,2
48,694,Directed,2
48,984,Directed,2
48,985,Directed,2
48,986,Directed,2
48,987,Directed,2
343,380,Directed,4
343,1016,Directed,2
343,1017,Directed,2
343,1018,Directed,2
636,1050,Directed,2
636,1051,Directed,2
636,833,Directed,2
636,1052,Directed,2
636,1053,Directed,2
411,1054,Directed,2
343,1136,Directed,2
411,1154,Directed,2
411,1155,Directed,2
411,1060,Directed,2
411,1156,Directed,2
360,1157,Directed,2
343,1291,Directed,2
343,1292,Directed,2
343,1293,Directed,2
411,1291,Directed,2
411,380,Directed,2
411,1292,Directed,2
411,1293,Directed,2
1010,1352,Directed,2
1010,1353,Directed,2
1010,1354,Directed,2
1010,1355,Directed,2
360,1419,Directed,2
360,1420,Directed,2
360,1030,Directed,2
360,1421,Directed,2
360,1422,Directed,2
379,1423,Directed,2
379,1425,Directed,2
379,1426,Directed,2
379,1427,Directed,2
379,1428,Directed,2
379,1458,Directed,2
343,1483,Directed,3
343,1484,Directed,2
429,1666,Directed,3
429,1667,Directed,3
360,1765,Directed,2
360,1766,Directed,2
360,1368,Directed,2
343,1789,Directed,2
343,1791,Directed,2
343,1792,Directed,2
343,1799,Directed,2
343,1800,Directed,2
343,1801,Directed,2
360,1804,Directed,2
1393,1387,Directed,2
1010,1900,Directed,2
1010,1901,Directed,2
1010,1902,Directed,2
1010,1903,Directed,2
1010,1904,Directed,2
1010,996,Directed,2
1010,380,Directed,2
1010,1919,Directed,2
1010,676,Directed,2
1010,1920,Directed,2
1010,1921,Directed,2
1010,1922,Directed,2
1010,706,Directed,2
429,1919,Directed,2
429,676,Directed,2
429,1920,Directed,2
429,1921,Directed,2
429,1922,Directed,2
1010,2063,Directed,2
1010,2065,Directed,2
1010,2066,Directed,2
1010,2067,Directed,2
1010,2068,Directed,2
1393,2069,Directed,2
1393,1127,Directed,2
1393,2070,Directed,2
1393,380,Directed,2
