Source,Target,Type,Weight
59,1259,Directed,2
21,878,Directed,2
21,1260,Directed,2
21,1261,Directed,2
146,1273,Directed,2
21,866,Directed,2
21,1276,Directed,2
21,1277,Directed,2
21,1200,Directed,2
21,1278,Directed,2
21,1279,Directed,2
21,1280,Directed,2
21,1281,Directed,2
182,1282,Directed,2
182,776,Directed,3
182,1283,Directed,2
182,1284,Directed,2
146,795,Directed,2
146,1302,Directed,2
90,1303,Directed,2
90,1304,Directed,2
90,1305,Directed,2
90,1306,Directed,2
90,1307,Directed,2
21,1315,Directed,2
21,1316,Directed,2
21,1317,Directed,2
21,1333,Directed,2
21,1334,Directed,2
21,1340,Directed,2
21,1341,Directed,2
59,1340,Directed,2
59,1341,Directed,2
22,1343,Directed,2
22,1344,Directed,2
90,1343,Directed,2
90,1344,Directed,2
146,1233,Directed,2
146,1375,Directed,2
22,1233,Directed,2
22,1375,Directed,2
102,1378,Directed,3
102,1379,Directed,3
102,832,Directed,3
102,776,Directed,5
262,1378,Directed,2
262,1379,Directed,2
262,832,Directed,2
262,776,Directed,3
21,1389,Directed,2
146,1397,Directed,2
146,1398,Directed,2
146,1399,Directed,2
146,1400,Directed,2
146,1401,Directed,2
146,1402,Directed,2
146,1403,Directed,2
146,1404,Directed,2
21,1405,Directed,4
21,1249,Directed,2
90,1406,Directed,2
21,1408,Directed,2
21,1036,Directed,2
21,1414,Directed,2
21,1423,Directed,2
262,1428,Directed,2
21,1435,Directed,2
21,1436,Directed,2
146,1450,Directed,2
146,1451,Directed,3
186,847,Directed,2
146,1466,Directed,3
146,1467,Directed,3
146,1468,Directed,3
90,1475,Directed,2
90,1476,Directed,2
21,1475,Directed,2
21,1476,Directed,2
146,1490,Directed,2
146,1491,Directed,2
21,1494,Directed,2
21,1495,Directed,2
21,1496,Directed,2
186,1494,Directed,2
186,884,Directed,2
186,1495,Directed,2
186,1496,Directed,2
102,821,Directed,2
102,845,Directed,2
146,1503,Directed,2
146,1504,Directed,2
21,1503,Directed,2
21,1504,Directed,2
21,1518,Directed,2
21,1289,Directed,3
21,1521,Directed,2
102,1527,Directed,2
102,1528,Directed,2
102,1529,Directed,2
22,1527,Directed,2
22,1528,Directed,2
22,1529,Directed,2
21,1531,Directed,2
21,1532,Directed,2
21,1053,Directed,2
182,1533,Directed,2
102,1534,Directed,2
21,1534,Directed,2
21,1535,Directed,2
21,1544,Directed,2
21,1565,Directed,2
21,845,Directed,2
21,1585,Directed,2
22,1585,Directed,2
186,1585,Directed,2
21,1590,Directed,2
21,1625,Directed,2
21,1626,Directed,2
90,1627,Directed,2
90,1018,Directed,2
90,955,Directed,2
90,1628,Directed,2
90,1629,Directed,2
21,1631,Directed,2
21,1632,Directed,2
21,1243,Directed,2
21,1636,Directed,2
21,1637,Directed,2
21,1657,Directed,2
21,1658,Directed,2
186,1690,Directed,2
186,1691,Directed,2
186,1692,Directed,2
186,1693,Directed,2
22,1690,Directed,2
22,1691,Directed,2
22,1692,Directed,2
22,1693,Directed,2
262,772,Directed,3
146,1704,Directed,2
146,1705,Directed,2
146,1706,Directed,2
146,815,Directed,2
22,1707,Directed,2
21,1707,Directed,2
59,1714,Directed,2
59,1715,Directed,2
59,795,Directed,2
146,1717,Directed,2
146,1718,Directed,2
146,1719,Directed,2
146,1720,Directed,2
22,1724,Directed,2
186,1660,Directed,2
186,1727,Directed,2
21,1740,Directed,2
21,1353,Directed,2
21,1747,Directed,2
59,1728,Directed,2
21,1728,Directed,2
22,859,Directed,2
22,1778,Directed,2
146,1226,Directed,2
146,1784,Directed,2
146,1785,Directed,2
146,1604,Directed,2
146,1786,Directed,2
22,1790,Directed,2
22,1791,Directed,2
21,1806,Directed,2
21,1807,Directed,2
21,1808,Directed,2
21,1809,Directed,2
21,1811,Directed,2
21,1812,Directed,3
21,1813,Directed,3
21,1848,Directed,2
21,1849,Directed,2
21,1850,Directed,2
21,1851,Directed,2
21,1852,Directed,2
262,1850,Directed,2
262,1851,Directed,2
262,1852,Directed,2
186,1850,Directed,2
186,772,Directed,2
186,1851,Directed,2
186,1852,Directed,2
146,1862,Directed,3
21,1880,Directed,2
262,1881,Directed,2
262,1882,Directed,2
21,1881,Directed,2
21,1882,Directed,2
59,1895,Directed,2
59,1896,Directed,2
90,1898,Directed,3
90,906,Directed,3
90,1899,Directed,3
90,1900,Directed,3
59,1233,Directed,2
59,1905,Directed,2
59,1906,Directed,2
59,1907,Directed,2
59,1908,Directed,2
59,775,Directed,2
22,1362,Directed,3
22,1925,Directed,3
22,1926,Directed,3
22,1927,Directed,3
22,1931,Directed,2
21,1943,Directed,3
21,1944,Directed,2
90,1951,Directed,2
90,1952,Directed,2
59,1015,Directed,2
59,2016,Directed,2
59,2017,Directed,2
21,2016,Directed,2
21,2017,Directed,2
146,2032,Directed,2
21,2047,Directed,2
21,2048,Directed,2
21,2067,Directed,2
90,2074,Directed,2
90,2075,Directed,2
90,2076,Directed,2
22,2087,Directed,2
22,2088,Directed,2
271,2092,Directed,3
271,794,Directed,3
271,860,Directed,3
271,2094,Directed,3
271,2095,Directed,3
59,2135,Directed,2
59,2136,Directed,2
59,1193,Directed,3
182,2138,Directed,2
182,2139,Directed,2
182,2140,Directed,2
182,2141,Directed,2
90,884,Directed,4
262,775,Directed,2
90,2156,Directed,2
90,2157,Directed,2
90,2158,Directed,2
90,2159,Directed,2
90,2160,Directed,2
90,2161,Directed,2
90,2162,Directed,2
21,2175,Directed,2
90,2183,Directed,3
21,2187,Directed,2
21,2188,Directed,2
182,2187,Directed,2
182,2188,Directed,2
146,2189,Directed,3
146,2190,Directed,3
59,776,Directed,2
21,2202,Directed,2
102,1903,Directed,2
21,1903,Directed,3
59,1903,Directed,2
21,2211,Directed,2
271,2211,Directed,2
22,2217,Directed,2
22,2218,Directed,2
21,2229,Directed,2
21,2230,Directed,2
21,2231,Directed,2
21,2238,Directed,2
21,2239,Directed,3
21,2240,Directed,2
21,2241,Directed,2
186,958,Directed,2
102,958,Directed,2
21,2264,Directed,2
271,2266,Directed,2
271,2267,Directed,2
22,2286,Directed,3
22,2287,Directed,3
22,2288,Directed,3
186,2291,Directed,2
21,2253,Directed,2
21,2301,Directed,2
21,2304,Directed,2
21,2305,Directed,2
21,2306,Directed,2
21,2307,Directed,2
146,2310,Directed,2
146,2311,Directed,2
146,2312,Directed,2
146,2313,Directed,2
102,2345,Directed,2
102,2346,Directed,2
146,2359,Directed,2
146,2360,Directed,2
146,1754,Directed,2
146,1956,Directed,2
59,934,Directed,2
59,821,Directed,2
21,953,Directed,3
146,2381,Directed,2
146,2382,Directed,2
146,2383,Directed,2
262,2388,Directed,2
21,2393,Directed,2
21,2406,Directed,2
21,2407,Directed,2
146,2432,Directed,2
146,2433,Directed,2
146,2434,Directed,2
146,2435,Directed,2
21,2439,Directed,2
21,2440,Directed,2
21,2441,Directed,2
21,1959,Directed,2
21,2453,Directed,3
21,2454,Directed,2
146,866,Directed,2
146,2455,Directed,2
146,2456,Directed,2
186,2482,Directed,2
90,872,Directed,2
90,2490,Directed,2
90,1472,Directed,2
21,2492,Directed,2
21,2493,Directed,2
21,2494,Directed,2
21,2495,Directed,2
21,2496,Directed,2
21,2502,Directed,2
21,2503,Directed,2
21,773,Directed,2
21,872,Directed,2
21,2504,Directed,2
21,2505,Directed,2
21,958,Directed,2
