Source,Target,Type,Weight
877,1024,Directed,2
932,1517,Directed,2
31,1521,Directed,2
877,1537,Directed,2
543,1567,Directed,2
543,1568,Directed,2
350,1588,Directed,2
1052,959,Directed,2
1052,898,Directed,2
1052,1598,Directed,2
1052,1599,Directed,2
665,1616,Directed,3
665,1617,Directed,3
665,898,Directed,3
255,1465,Directed,2
743,1653,Directed,2
356,1658,Directed,2
1052,1663,Directed,2
472,1676,Directed,2
472,1677,Directed,2
472,1678,Directed,2
515,1681,Directed,2
1045,1682,Directed,2
1045,1683,Directed,2
793,1690,Directed,2
877,1694,Directed,2
812,978,Directed,2
261,1701,Directed,2
261,1702,Directed,2
261,1703,Directed,2
261,1704,Directed,2
766,1719,Directed,2
1305,1781,Directed,2
1305,1782,Directed,2
877,1819,Directed,2
877,1820,Directed,2
356,1851,Directed,2
1403,1851,Directed,2
543,1882,Directed,2
543,1883,Directed,2
86,1887,Directed,2
86,1888,Directed,2
255,896,Directed,2
255,1910,Directed,2
255,1911,Directed,2
255,898,Directed,2
255,1912,Directed,2
1045,1918,Directed,2
1045,1919,Directed,2
472,1924,Directed,2
472,1925,Directed,2
392,1928,Directed,2
392,1929,Directed,2
392,1930,Directed,2
392,1931,Directed,2
392,1932,Directed,2
392,1933,Directed,2
743,1939,Directed,2
743,1940,Directed,2
743,1941,Directed,2
743,1358,Directed,2
877,917,Directed,2
1052,917,Directed,2
578,1990,Directed,2
578,1991,Directed,2
578,1992,Directed,2
411,1993,Directed,2
850,1993,Directed,2
665,1994,Directed,2
665,1995,Directed,2
1314,1996,Directed,2
1314,1997,Directed,2
665,2018,Directed,2
665,2020,Directed,2
515,2029,Directed,2
515,2030,Directed,2
515,2031,Directed,2
850,2039,Directed,2
850,2041,Directed,2
850,2042,Directed,2
77,2046,Directed,2
1403,2058,Directed,2
1403,2059,Directed,2
261,2088,Directed,2
261,898,Directed,2
261,1442,Directed,2
261,2089,Directed,2
261,2090,Directed,2
261,2091,Directed,2
339,2095,Directed,2
635,2119,Directed,3
635,2120,Directed,3
635,2121,Directed,2
77,2133,Directed,2
77,2134,Directed,2
1052,874,Directed,2
446,874,Directed,2
1052,2179,Directed,2
1052,2180,Directed,2
743,2181,Directed,2
743,2182,Directed,2
743,2183,Directed,2
743,2184,Directed,2
743,2185,Directed,2
780,2191,Directed,2
780,2192,Directed,2
411,1530,Directed,2
411,2196,Directed,2
130,2223,Directed,2
659,2223,Directed,2
130,2238,Directed,2
780,2251,Directed,2
780,2252,Directed,2
780,2253,Directed,2
780,2254,Directed,2
812,2251,Directed,2
812,2252,Directed,2
812,2253,Directed,2
812,2254,Directed,2
631,898,Directed,2
300,2276,Directed,2
300,2277,Directed,2
300,2278,Directed,2
300,1408,Directed,2
300,2279,Directed,2
31,2315,Directed,2
31,2316,Directed,2
31,2317,Directed,2
806,2326,Directed,2
806,2327,Directed,2
806,2328,Directed,2
339,874,Directed,2
48,913,Directed,2
48,2392,Directed,2
48,2394,Directed,2
48,2395,Directed,2
48,2396,Directed,2
812,2436,Directed,2
766,2438,Directed,2
835,2450,Directed,2
1403,2450,Directed,2
300,2489,Directed,3
659,2495,Directed,2
359,2495,Directed,2
665,1767,Directed,2
665,2496,Directed,2
665,2497,Directed,3
1314,2511,Directed,2
378,2536,Directed,2
235,2543,Directed,2
235,2546,Directed,2
359,2553,Directed,2
235,2569,Directed,2
235,2570,Directed,2
235,2571,Directed,2
235,2572,Directed,2
235,2573,Directed,2
446,2577,Directed,2
171,2584,Directed,3
171,2585,Directed,3
1305,2609,Directed,2
1305,2610,Directed,2
659,2635,Directed,2
659,2636,Directed,2
659,2637,Directed,2
938,2676,Directed,2
938,2678,Directed,2
938,2679,Directed,2
938,2680,Directed,2
938,2681,Directed,2
578,2676,Directed,2
578,2678,Directed,2
578,2679,Directed,2
578,2680,Directed,2
578,2681,Directed,2
466,2691,Directed,2
466,2692,Directed,2
466,2693,Directed,2
466,945,Directed,2
466,2722,Directed,2
672,2723,Directed,2
672,2724,Directed,2
300,2741,Directed,2
932,2747,Directed,2
378,2759,Directed,2
378,874,Directed,2
378,2760,Directed,2
806,953,Directed,2
806,1073,Directed,2
665,1231,Directed,3
446,2778,Directed,2
446,2779,Directed,2
446,2780,Directed,2
446,1314,Directed,2
446,2781,Directed,2
1403,2784,Directed,2
1403,2785,Directed,2
659,2791,Directed,2
1305,2791,Directed,2
635,2804,Directed,2
635,2805,Directed,2
635,2806,Directed,2
635,2836,Directed,3
635,2837,Directed,3
635,2838,Directed,3
635,2839,Directed,3
877,1397,Directed,2
1052,1103,Directed,2
472,898,Directed,2
130,2909,Directed,2
1045,2918,Directed,2
793,2923,Directed,2
543,2934,Directed,2
