Source,Target,Type,Weight
65,356,Directed,2
65,357,Directed,2
65,358,Directed,2
82,373,Directed,2
82,375,Directed,2
82,376,Directed,2
65,388,Directed,2
65,389,Directed,2
65,390,Directed,2
119,403,Directed,2
119,405,Directed,2
119,406,Directed,2
23,403,Directed,2
23,405,Directed,2
23,406,Directed,2
122,403,Directed,2
122,405,Directed,2
122,406,Directed,2
135,417,Directed,3
148,426,Directed,2
163,435,Directed,2
163,436,Directed,2
173,444,Directed,2
173,445,Directed,2
173,446,Directed,2
173,447,Directed,2
173,448,Directed,2
122,466,Directed,2
24,486,Directed,2
24,488,Directed,2
233,493,Directed,2
233,494,Directed,2
233,495,Directed,2
252,510,Directed,2
252,511,Directed,2
327,578,Directed,2
327,579,Directed,2
327,580,Directed,2
327,581,Directed,2
127,582,Directed,3
127,583,Directed,2
127,584,Directed,2
356,442,Directed,2
356,605,Directed,2
356,606,Directed,2
148,442,Directed,2
148,605,Directed,2
148,606,Directed,2
374,623,Directed,2
374,624,Directed,2
374,625,Directed,2
374,626,Directed,2
115,637,Directed,2
65,637,Directed,2
217,676,Directed,2
217,677,Directed,2
217,678,Directed,2
217,679,Directed,2
217,680,Directed,2
217,681,Directed,2
217,309,Directed,2
467,700,Directed,2
467,701,Directed,2
474,705,Directed,2
474,706,Directed,2
474,707,Directed,2
65,738,Directed,2
65,739,Directed,2
65,740,Directed,2
65,741,Directed,2
65,742,Directed,2
65,743,Directed,2
65,744,Directed,2
163,738,Directed,2
163,739,Directed,2
163,740,Directed,2
163,741,Directed,2
163,742,Directed,2
163,743,Directed,2
163,744,Directed,2
356,322,Directed,3
356,551,Directed,3
356,808,Directed,2
356,809,Directed,2
356,810,Directed,2
252,322,Directed,3
252,551,Directed,3
252,808,Directed,2
252,809,Directed,2
252,810,Directed,2
610,824,Directed,2
22,828,Directed,2
22,829,Directed,2
655,551,Directed,2
655,864,Directed,2
655,317,Directed,2
703,507,Directed,2
703,908,Directed,2
703,909,Directed,2
703,910,Directed,2
703,911,Directed,2
119,966,Directed,2
119,967,Directed,2
467,989,Directed,3
467,990,Directed,3
467,991,Directed,3
814,1005,Directed,2
814,1006,Directed,2
474,1030,Directed,2
619,1105,Directed,2
619,309,Directed,2
619,1106,Directed,2
619,1107,Directed,2
115,1157,Directed,2
115,1158,Directed,2
115,1159,Directed,2
115,1160,Directed,2
115,1161,Directed,2
82,1170,Directed,3
82,1171,Directed,3
233,1188,Directed,2
233,949,Directed,2
655,1202,Directed,2
655,1203,Directed,2
655,1204,Directed,2
655,1205,Directed,2
655,1206,Directed,2
655,1207,Directed,2
655,1208,Directed,2
22,1211,Directed,2
233,1212,Directed,2
233,1213,Directed,2
233,1214,Directed,2
233,1215,Directed,2
122,1228,Directed,2
122,1229,Directed,2
122,1230,Directed,2
119,1269,Directed,2
327,1271,Directed,2
327,1288,Directed,2
327,1289,Directed,2
327,1290,Directed,2
327,1291,Directed,2
814,1336,Directed,2
814,1337,Directed,2
814,1338,Directed,2
814,1339,Directed,2
814,1344,Directed,2
814,1345,Directed,2
814,1346,Directed,2
814,1347,Directed,2
22,1364,Directed,2
22,1365,Directed,2
22,1366,Directed,2
22,1367,Directed,2
22,1368,Directed,2
65,1404,Directed,2
65,1405,Directed,2
23,1483,Directed,2
474,1603,Directed,2
474,1604,Directed,2
474,1605,Directed,2
474,1606,Directed,2
22,1607,Directed,2
22,1608,Directed,2
65,1607,Directed,2
65,1608,Directed,2
22,963,Directed,2
374,963,Directed,2
173,1618,Directed,2
173,442,Directed,2
173,1620,Directed,2
703,1639,Directed,2
703,1096,Directed,2
22,1651,Directed,2
22,1652,Directed,2
22,617,Directed,2
22,1653,Directed,2
22,1654,Directed,2
22,1668,Directed,2
122,317,Directed,2
327,1694,Directed,2
327,1695,Directed,2
327,1696,Directed,2
327,1697,Directed,2
327,1698,Directed,2
327,1699,Directed,2
610,1713,Directed,2
23,1773,Directed,2
23,1774,Directed,2
23,1775,Directed,2
23,1776,Directed,2
814,1783,Directed,2
814,1784,Directed,2
814,1785,Directed,2
127,1848,Directed,2
127,605,Directed,2
119,1884,Directed,2
65,1959,Directed,2
65,1960,Directed,2
65,1961,Directed,2
65,962,Directed,2
65,1962,Directed,2
65,1963,Directed,2
65,1964,Directed,2
122,1975,Directed,2
122,1976,Directed,2
122,1977,Directed,2
